2018-01-25 08:40:57.978 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (34 of 2258): StephaneMangin/VideoGen-xDsml
2018-01-25 08:40:58.553 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/CohesionForce/ecfrance-sirius/f668dd1a3082049733606a42cc183b05c4926403/plugins/org.eclipse.sirius.tests.junit/data/unit/refresh/iconRefresh/Bug475685/Bug475685.odesign
2018-01-25 08:40:58.553 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/Bug475685_1.odesign
2018-01-25 08:40:58.553 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (35 of 2258): CohesionForce/ecfrance-sirius
2018-01-25 08:40:59.136 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/pcdavid/org.eclipse.sirius/300c4e8a845d4bd3b0a146eb054e28a73b340016/plugins/org.eclipse.sirius.tests.junit/data/unit/refresh/iconRefresh/Bug475685/Bug475685.odesign
2018-01-25 08:40:59.137 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/Bug475685_2.odesign
2018-01-25 08:40:59.137 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (36 of 2258): pcdavid/org.eclipse.sirius
2018-01-25 08:40:59.912 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/CohesionForce/ecfrance-sirius/f668dd1a3082049733606a42cc183b05c4926403/plugins/org.eclipse.sirius.tests.junit/data/unit/tools/setValue/EEnumAttributeType.odesign
2018-01-25 08:40:59.913 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/EEnumAttributeType_1.odesign
2018-01-25 08:40:59.913 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (37 of 2258): CohesionForce/ecfrance-sirius
2018-01-25 08:41:00.496 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/gemoc/org.eclipse.sirius/97bb7b9a1ec59d7a067a0a7e2b94a78bd455c1a1/plugins/org.eclipse.sirius.tests.junit/data/unit/refresh/iconRefresh/Bug475685/Bug475685.odesign
2018-01-25 08:41:00.496 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/Bug475685_3.odesign
2018-01-25 08:41:00.496 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (38 of 2258): gemoc/org.eclipse.sirius
2018-01-25 08:41:01.088 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/pcdavid/org.eclipse.sirius/300c4e8a845d4bd3b0a146eb054e28a73b340016/plugins/org.eclipse.sirius.tests.junit/data/unit/tools/setValue/EEnumAttributeType.odesign
2018-01-25 08:41:01.088 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/EEnumAttributeType_2.odesign
2018-01-25 08:41:01.088 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (39 of 2258): pcdavid/org.eclipse.sirius
2018-01-25 08:41:02.015 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/lengyela89/sirius-custom/daae0310a7c875cad37254a536540fc80eada818/plugins/org.eclipse.sirius.tests.junit/data/unit/refresh/iconRefresh/Bug475685/Bug475685.odesign
2018-01-25 08:41:02.015 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/Bug475685_4.odesign
2018-01-25 08:41:02.015 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (40 of 2258): lengyela89/sirius-custom
2018-01-25 08:41:02.644 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/gemoc/org.eclipse.sirius/97bb7b9a1ec59d7a067a0a7e2b94a78bd455c1a1/plugins/org.eclipse.sirius.tests.junit/data/unit/tools/setValue/EEnumAttributeType.odesign
2018-01-25 08:41:02.645 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/EEnumAttributeType_3.odesign
2018-01-25 08:41:02.645 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (41 of 2258): gemoc/org.eclipse.sirius
